Displacement_mm,BaseShear_kN
-3.000000000000000000e+00,-1.949194019691632604e+02
-3.250000000000000000e+00,-2.111495439929960583e+02
-3.500000000000000000e+00,-2.273781610191105642e+02
-3.750000000000000000e+00,-2.436113551612581034e+02
-4.000000000000000000e+00,-2.598459484977527723e+02
-4.250000000000000000e+00,-2.760802947713656295e+02
-4.500000000000000000e+00,-2.923126845863864673e+02
-4.750000000000000000e+00,-3.085439583229975824e+02
-5.000000000000000000e+00,-3.247764979622870101e+02
-5.250000000000000000e+00,-3.410054879426687648e+02
-5.500000000000000000e+00,-3.572299420345719909e+02
-5.750000000000000000e+00,-3.734593845705612694e+02
-6.000000000000000000e+00,-3.896877192326004433e+02
-6.250000000000000000e+00,-4.059185718555378912e+02
-6.500000000000000000e+00,-4.221483848600779538e+02
-6.750000000000000000e+00,-4.383820327271819792e+02
-7.000000000000000000e+00,-4.546130929605716346e+02
-7.250000000000000000e+00,-4.708424503030759070e+02
-7.500000000000000000e+00,-4.870726838194362358e+02
-7.750000000000000000e+00,-5.032982007178262620e+02
-8.000000000000000000e+00,-5.195246356489195705e+02
-7.750000000000000000e+00,-5.032542644475921634e+02
-7.500000000000000000e+00,-4.869842698225260733e+02
-7.250000000000000000e+00,-4.707145888429346314e+02
-7.000000000000000000e+00,-4.544452901509057483e+02
-6.750000000000000000e+00,-4.381763031339088457e+02
-6.500000000000000000e+00,-4.219076231141007156e+02
-6.250000000000000000e+00,-4.056393351390562998e+02
-6.000000000000000000e+00,-3.893714793055745531e+02
-5.750000000000000000e+00,-3.731040232353812485e+02
-5.500000000000000000e+00,-3.568370613108095313e+02
-5.250000000000000000e+00,-3.405707398744982015e+02
-5.000000000000000000e+00,-3.243049153586110265e+02
-4.750000000000000000e+00,-3.080396990205066459e+02
-4.500000000000000000e+00,-2.917749947208494063e+02
-4.250000000000000000e+00,-2.755107252917728147e+02
-4.000000000000000000e+00,-2.592472514484714452e+02
-3.750000000000000000e+00,-2.429852441554372149e+02
-3.500000000000000000e+00,-2.267245888408263568e+02
-3.250000000000000000e+00,-2.104658987763568234e+02
-3.000000000000000000e+00,-1.942088666621269226e+02
-2.750000000000000000e+00,-1.779556325972042714e+02
-2.500000000000000000e+00,-1.617053773095462930e+02
-2.250000000000000000e+00,-1.454595507772511098e+02
-2.000000000000000000e+00,-1.292205293019153771e+02
-1.750000000000000000e+00,-1.129838598449798894e+02
-1.500000000000000000e+00,-9.675791472824579387e+01
-1.250000000000000000e+00,-8.053850719890094467e+01
-1.000000000000000000e+00,-6.432485995565285464e+01
-7.500000000000000000e-01,-4.811492292722336828e+01
-5.000000000000000000e-01,-3.189976622029594466e+01
-2.500000000000000000e-01,-1.567687754768086528e+01
0.000000000000000000e+00,5.429467249770094650e-01
2.500000000000000000e-01,1.676113021588664509e+01
5.000000000000000000e-01,3.297162124433537400e+01
7.500000000000000000e-01,4.917354590091444777e+01
1.000000000000000000e+00,6.536765032247217277e+01
1.250000000000000000e+00,8.155716408073152479e+01
1.500000000000000000e+00,9.775826052840650959e+01
1.750000000000000000e+00,1.139569660267416964e+02
2.000000000000000000e+00,1.301619732093030279e+02
2.250000000000000000e+00,1.463734349469611971e+02
2.500000000000000000e+00,1.625832420033582366e+02
2.750000000000000000e+00,1.788026025309465012e+02
3.000000000000000000e+00,1.950268890278085507e+02
